,logFC,AveExpr,t,P.Value,adj.P.Val,B,x
975,1.64930334215469,7.44927696425374,4.42238134432031,0.00897353928675966,0.032484855482535,-3.43819300941542,3.13682129739671
723,0.831106070456018,13.3821562879357,4.41383959702051,0.00903888294399444,0.0326045420479799,-3.44673585933244,1.7790487822705
899,1.0582692121235,9.27287827596678,4.35182323675462,0.0095305735716678,0.0341690282607112,-3.50907689018469,2.08243174842616
319,1.09394193658503,13.7686908222411,4.35063936560249,0.00954026333615898,0.0341690282607112,-3.51027239269261,2.13456476560656
938,1.60367148386256,6.80584877525266,4.33609894283221,0.00966022967312873,0.0343488157179292,-3.52497233823106,3.0391575873252
224,0.908406465661001,14.2361154795277,4.33472761667614,0.00967163566527393,0.0343488157179292,-3.52636030092582,1.87697113735073
996,1.43672195914787,9.27120529483615,4.33101997009195,0.00970255381649216,0.0343488157179292,-3.53011430256809,2.70705079624809
561,0.772221789030921,13.8274842744041,4.3281584151258,0.00972649633200768,0.0343488157179292,-3.53301300733353,1.70789796792596
74,0.778362389737644,10.7253111357263,4.31573990899107,0.00983121439651164,0.0345976534511385,-3.54560660751968,1.71518285495713
513,0.909059299908227,8.73534880920243,4.30820077966473,0.00989543782170683,0.0346130689523017,-3.55326304570025,1.87782067816743
766,1.38064686253148,7.25984774231997,4.30718420755392,0.00990413557150017,0.0346130689523017,-3.55429607279048,2.60385094028191
439,1.5201417044308,9.31564937511057,4.29450746507054,0.0100133599041953,0.0348741155284042,-3.56719073830487,2.86819220184754
582,0.519493417731121,10.8954050547353,4.27289899879872,0.010202840946737,0.0354119221862693,-3.58922507907466,1.433451822994
339,0.822968605853051,10.2179077667238,4.26185128420048,0.0103013520836812,0.0356313890565685,-3.60051707855279,1.76904237452983
783,1.39522885284555,8.20742742173009,4.22241742086538,0.0106622616620703,0.0367538712583311,-3.6409698475334,2.63030272883338
446,0.680371836047639,12.14288572539,4.21415280340333,0.0107397826331948,0.0368951716310433,-3.64947718248458,1.60255273926481
1009,0.702560758963589,13.6724670525874,4.20280671019984,0.010847293859267,0.0370700664302953,-3.66117299797092,1.62739082143658
178,1.40726819044774,10.1508409657742,4.20104522784383,0.0108640986766014,0.0370700664302953,-3.66299048916899,2.65234453355926
596,0.532074881896897,11.1395347551539,4.18035505620943,0.0110638040626175,0.0376243841860055,-3.68437307443578,1.44600734641736
61,0.884489115746501,10.6091725962878,4.15911636274178,0.0112733246562626,0.0382082479960578,-3.706388868379,1.84611076467973
789,1.68445416696403,8.37897807277919,4.14596600049328,0.0114053997010344,0.0385266009968053,-3.72005414513913,3.21418766868343
117,1.28558921924909,10.6586725583815,4.1418861836233,0.0114467454254437,0.0385373762656603,-3.72429896609507,2.43781596627996
660,1.23925446584909,15.440593822998,4.10450978364625,0.0118338663861571,0.039664880222557,-3.76330308904583,2.36076504708738
376,0.454633488379651,13.3124129662532,4.10202054415865,0.0118601919081309,0.039664880222557,-3.76590817935928,1.37043460664208
721,0.675701097193944,14.999662192261,4.09663978682614,0.0119173334890396,0.0397244449634652,-3.77154254313756,1.5973728490953
447,0.963894242962908,13.2666752135981,4.07629915523737,0.0121362938452686,0.0403212394201358,-3.79288123020704,1.95056793105746
543,-0.902424613463315,6.62002332400987,-4.0662663663003,0.0122460368701191,0.0405524499633451,-3.80342925152521,-1.86920475645809
603,0.726835666517211,15.2258632258682,4.06118864824497,0.012302024346754,0.0406047208830768,-3.80877352117941,1.65500510427246
722,0.94390448673161,11.2260486140015,4.0247152911589,0.012713160598632,0.0417520451732539,-3.84727600629689,1.92372754520717
515,0.867592327435606,15.6050372737677,4.02305070228846,0.0127323068449131,0.0417520451732539,-3.84903800378433,1.8246153097504
850,1.09953384092346,10.0143047679104,4.01698839373977,0.0128023233979986,0.0418457819805133,-3.85545861562348,2.14285442082911
749,0.996891117683946,11.3605426697303,3.99682435083045,0.0130384884361316,0.042480236517719,-3.87685451590679,1.9956948142922
774,1.20311149414189,10.0323411746975,3.98768796448789,0.0131471800394215,0.0426966297100184,-3.88656937740781,2.30235690618161
623,0.923079344413631,12.0513466725855,3.94596978278807,0.0136572221234129,0.0442108793097662,-3.93109030961871,1.89615821107899
267,0.683291197267568,14.2278872118757,3.94126447204079,0.0137161954584452,0.0442599278371553,-3.93612837401242,1.60579886328509
599,0.694087032704893,12.056999155703,3.92590820674029,0.0139107529203052,0.0447447785016186,-3.95259411663936,1.61786029358657
58,0.647681375008233,18.3766260294884,3.91383410428347,0.0140660052659916,0.0450189564354684,-3.96556584878367,1.56664833511363
296,0.712881584134765,13.1584756369702,3.91235690680695,0.0140851388451565,0.0450189564354684,-3.96715439549978,1.63907467512201
412,1.12493020347409,7.14557200835408,3.90798795562267,0.0141419073042792,0.0450541389540131,-3.97185462478543,2.18090995195738
522,1.20370711388154,8.69505425698314,3.90465748957518,0.0141853625617586,0.0450541389540131,-3.97543958557593,2.30330763540659
476,0.980339720140384,11.4445792383015,3.88350910606894,0.0144649890733739,0.045798241266795,-3.9982436071163,1.97292993205464
210,0.842011919370124,12.8935080747348,3.87283759863848,0.014608542150795,0.0459683538225573,-4.00977654818913,1.79254820889188
191,1.97690004677502,15.376559527708,3.87274876505398,0.0146097441356841,0.0459683538225573,-4.009872625895,3.93646335146795
632,0.75086763291522,12.9982183955061,3.84833870586392,0.0149444707615871,0.0468755138795122,-4.03631910016179,1.68280456038522
100,0.791771570559998,11.7924714178746,3.84038383257226,0.0150554903726701,0.047077539555408,-4.04495736030244,1.73119899955912
24,1.11500019949552,12.4169317422357,3.81370440612932,0.0154349562826877,0.0481151414985018,-4.0739997182112,2.16595039055892
